Title,URL,Severity
SQL injection in Tortoise ORM,https://github.com/advisories/GHSA-9j2c-x8qm-qmjq,Moderate
Possible XSS attack in Wagtail,https://github.com/advisories/GHSA-v2wc-pfq2-5cm6,Moderate
Uncontrolled Resource Consumption in Pillow,https://github.com/advisories/GHSA-5gm3-px64-rw72,High
Out-of-bounds Read in Pillow,https://github.com/advisories/GHSA-hj69-c76v-86wr,High
Improper Verification of Cryptographic Signature in Pure-Python ECDSA,https://github.com/advisories/GHSA-8qxj-f9rh-9fg2,Critical
Improper Input Validation in Twisted,https://github.com/advisories/GHSA-h96w-mmrf-2h6v,Critical
HTTP Request Smuggling in Twisted,https://github.com/advisories/GHSA-p5xh-vx83-mxcj,Critical
regular expression denial-of-service (ReDoS) in Bleach,https://github.com/advisories/GHSA-vqhp-cxgc-6wmm,High
Vyper interfaces returning integer types less than 256 bits can be manipulated if uint256 is used,https://github.com/advisories/GHSA-mr6r-mvw4-736g,Low
Malicious package may avoid detection in python auditing,https://github.com/advisories/GHSA-7q25-qrjw-6fg2,Moderate
Bleach vulnerable to mutation XSS via whitelisted math or svg and raw tag,https://github.com/advisories/GHSA-m6xf-fq7q-8743,Moderate
GitHub personal access token leaking into temporary EasyBuild (debug) logs,https://github.com/advisories/GHSA-2wx6-wc87-rmjm,Critical
Potential buffer overflow in psd-tools,https://github.com/advisories/GHSA-22jr-vc7j-g762,Critical
2FA bypass through deleting devices in wagtail-2fa,https://github.com/advisories/GHSA-9gjv-6qq6-v7qm,Moderate
Duplicate Advisory: python-gnupg allows context-dependent attackers to trick gnupg to decrypt other ciphertext than intended,https://github.com/advisories/GHSA-qh62-ch95-63wh,Moderate
python-docutils allows insecure usage of temporary files,https://github.com/advisories/GHSA-cg75-6938-wx58,Critical
Double Free in psutil,https://github.com/advisories/GHSA-qfc5-mcwq-26q8,High
Improper Access Control in novajoin,https://github.com/advisories/GHSA-xf8c-3cgx-fcwm,High
Incorrect Default Permissions in keyring,https://github.com/advisories/GHSA-p86x-652p-6385,High
Link Following in rply,https://github.com/advisories/GHSA-m8qc-mf6p-pfq9,Moderate
Incorrect Default Permissions in keyring,https://github.com/advisories/GHSA-8867-vpm3-g98g,High
Insufficient Verification of Data Authenticity in python-keystoneclient,https://github.com/advisories/GHSA-9vg3-cf92-h2h7,Critical
Improper Authentication in requests-kerberos,https://github.com/advisories/GHSA-wh37-37xw-54hr,Critical
Users able to query database metadata in Apache Superset,https://github.com/advisories/GHSA-p5w7-qmq6-pmjr,Moderate
Users can view database names in Apache Superset,https://github.com/advisories/GHSA-9c29-9h4m-wg5p,Moderate
Information disclosure in Apache Superset,https://github.com/advisories/GHSA-fxjm-wvj9-9c39,Moderate
Inclusion of Sensitive Information in Log Files and Improper Output Neutralization for Logs in Ansible,https://github.com/advisories/GHSA-3m93-m4q6-mc6v,Moderate
XSS in Bleach when noscript and raw tag whitelisted,https://github.com/advisories/GHSA-q65m-pv3f-wr5r,Moderate
SQL injection in Django,https://github.com/advisories/GHSA-hmr4-m2h5-33qx,Critical
Catastrophic backtracking in regex allows Denial of Service in Waitress,https://github.com/advisories/GHSA-73m2-3pwg-5fgc,Moderate
Feedgen Vulnerable to XML Denial of Service Attacks,https://github.com/advisories/GHSA-g8q7-xv52-hf9f,Moderate
Segmentation faultin TensorFlow when converting a Python string to `tf.float16`,https://github.com/advisories/GHSA-977j-xj7q-2jr9,Low
Session key exposure through session list in Django User Sessions,https://github.com/advisories/GHSA-5fq8-3q2f-4m5g,Moderate
Uncontrolled resource consumption in validators Python package,https://github.com/advisories/GHSA-5qcg-w2cc-xffw,High
Django Potential account hijack via password reset form,https://github.com/advisories/GHSA-vfq6-hq5r-27r6,Critical
Local Privilege Escalation in PyInstaller,https://github.com/advisories/GHSA-7fcj-pq9j-wh2r,High
HTTP Request Smuggling in Waitress: Invalid whitespace characters in headers (Follow-up),https://github.com/advisories/GHSA-968f-66r5-5v74,Moderate
HTTP Request Smuggling: Invalid whitespace characters in headers in Waitress,https://github.com/advisories/GHSA-m5ff-3wj3-8ph4,High
HTTP Request Smuggling: Content-Length Sent Twice in Waitress,https://github.com/advisories/GHSA-4ppp-gpcr-7qf6,Critical
HTTP Request Smuggling: Invalid Transfer-Encoding in Waitress,https://github.com/advisories/GHSA-g2xc-35jw-c63p,Moderate
HTTP Request Smuggling: LF vs CRLF handling in Waitress,https://github.com/advisories/GHSA-pg36-wpm5-g57p,Moderate
Python Twisted trustRoot is not respected in HTTP client,https://github.com/advisories/GHSA-3c45-wgjp-7v9r,High
Heap buffer overflow in `UnsortedSegmentSum` in TensorFlow,https://github.com/advisories/GHSA-844w-j86r-4x2j,Low
Django allows unintended model editing,https://github.com/advisories/GHSA-hvmf-r92r-27hr,High
Duplicate Advisory: possible DoS caused by malformed signature decoding in Pure-Python ECDSA,https://github.com/advisories/GHSA-2mrj-435v-c2cr,Moderate
typed-ast Out-of-bounds Read,https://github.com/advisories/GHSA-7xxv-wpxj-mx5v,High
typed-ast Out-of-bounds Read,https://github.com/advisories/GHSA-m3jw-62m7-jjcm,High
2FA bypass in Wagtail through new device path,https://github.com/advisories/GHSA-89px-ww3j-g2mm,Moderate
Apache Airflow vulnerable to XSS and local file disclosure,https://github.com/advisories/GHSA-q3p4-gw7r-wqjc,Moderate
Uncontrolled deserialization of a pickled object in rediswrapper allows attackers to execute arbitrary scripts,https://github.com/advisories/GHSA-vrcf-g539-x6h3,Critical
Duplicate Advisory: Possible remote code execution via a remote procedure call,https://github.com/advisories/GHSA-9ggp-4jpr-7ppj,High
Eval injection in Supybot/Limnoria,https://github.com/advisories/GHSA-6g88-vr3v-76mf,Critical
Cross-site scripting in Jupyter Notebook,https://github.com/advisories/GHSA-jqwc-jm56-wcwj,Moderate
graphite.composer.views.send_email vulnerable to SSRF,https://github.com/advisories/GHSA-vfj6-275q-4pvm,High
Server-Side Request Forgery in unoconv,https://github.com/advisories/GHSA-27p5-7cw6-m45h,High
DOS attack in Pillow when processing specially crafted image files,https://github.com/advisories/GHSA-j7mj-748x-7p78,High
High severity vulnerability that affects indico,https://github.com/advisories/GHSA-67cx-rhhq-mfhq,High
ecdsa Denial of Service vulnerability in signature verification and signature malleability,https://github.com/advisories/GHSA-pwfw-mgfj-7g3g,High
Cross-Site Request Forgery in MicroPyramid Django CRM,https://github.com/advisories/GHSA-pg2f-r7pc-6fxx,High
Open Redirect in httpie,https://github.com/advisories/GHSA-xjjg-vmw6-c2p9,High
Cross-site Scripting in django-js-reverse,https://github.com/advisories/GHSA-vx6v-2rg6-865h,Moderate
NLTK Vulnerable To Path Traversal,https://github.com/advisories/GHSA-mr7p-25v2-35wr,High
Cross-site scripting in recommender-xblock,https://github.com/advisories/GHSA-3j5x-7ccf-ppgm,Moderate
Pallets Werkzeug Insufficient Entropy,https://github.com/advisories/GHSA-gq9m-qvpx-68hc,High
Undirectional routing wasn't respected in some cases in Mitogen,https://github.com/advisories/GHSA-8rf6-w2mx-4xjh,Critical
Improper Certificate Validation in Twisted,https://github.com/advisories/GHSA-65rm-h285-5cc5,Critical
SQL Injection in Django,https://github.com/advisories/GHSA-6r97-cj55-9hrq,Critical
Sensitive data written to disk unencrypted in Spark,https://github.com/advisories/GHSA-fp5j-3fpf-mhj5,High
Django Denial-of-service in strip_tags(),https://github.com/advisories/GHSA-h5jv-4p7w-64jg,High
Uncontrolled Recursion in Django,https://github.com/advisories/GHSA-v9qg-3j8p-r63v,High
Django Denial-of-service in django.utils.text.Truncator,https://github.com/advisories/GHSA-c4qh-4vgv-qc6g,High
Exposure of Sensitive Information to an Unauthorized Actor in ansible,https://github.com/advisories/GHSA-grgm-pph5-j5h7,Moderate
python-engineio vulnerable to Cross-Site Request Forgery (CSRF),https://github.com/advisories/GHSA-j3jp-gvr5-7hwq,High
aubio Buffer Overflow vulnerability,https://github.com/advisories/GHSA-grmf-4fq6-2r79,Critical
Aubio is vulnerable to a NULL pointer dereference in new_aubio_notes function,https://github.com/advisories/GHSA-c6jq-h4jp-72pr,High
Aubio is vulnerable to a NULL pointer dereference in new_aubio_filterbank,https://github.com/advisories/GHSA-7vvr-h4p5-m7fh,High
Improper Restriction of XML External Entity Reference in ladon,https://github.com/advisories/GHSA-vg35-vc9f-q7x2,Critical
Infinite Loop in scapy,https://github.com/advisories/GHSA-mpf2-q34c-fc6j,High
Pallets Project Flask is vulnerable to Denial of Service via Unexpected memory usage,https://github.com/advisories/GHSA-5wv5-4vpf-pj6m,High
XML Injection in python-libnmap,https://github.com/advisories/GHSA-9ccv-p7fg-m73x,High
Cross-site Scripting in invenio-communities,https://github.com/advisories/GHSA-mfv8-q39f-mgfg,Moderate
Cross-site Scripting in invenio-previewer,https://github.com/advisories/GHSA-j9m2-6hq2-4r3c,Moderate
Cross-site scripting invenio-records,https://github.com/advisories/GHSA-vxh3-mvv7-265j,Moderate
Invenio-App vulnerable to host header injection attack,https://github.com/advisories/GHSA-94mf-xfg5-r247,Moderate
Python-saml allows manipulation of SAML data without invalidation of cryptographic signature,https://github.com/advisories/GHSA-j8j8-348v-wfm3,High
HPACK Denial of Service vulnerability (HPACK Bomb),https://github.com/advisories/GHSA-ffq8-576r-v26g,High
Injection vulnerability that affects ironic-discoverd,https://github.com/advisories/GHSA-x64g-wjmw-w328,Critical
Django Denial-of-service by filling session store,https://github.com/advisories/GHSA-h582-2pch-3xv3,High
postfix-mta-sts-resolver Algorithm Downgrade vulnerability,https://github.com/advisories/GHSA-h92m-42h4-82f6,High
Django Incorrect HTTP detection with reverse-proxy connecting via HTTPS,https://github.com/advisories/GHSA-6c7v-2f49-8h26,Moderate
Improper Verification of Cryptographic Signature in django-rest-registration,https://github.com/advisories/GHSA-p3w6-jcg4-52xh,Critical
Deserialization vulnerability exists in parso,https://github.com/advisories/GHSA-22mf-97vh-x8rw,High
Django Cross-site Scripting in AdminURLFieldWidget,https://github.com/advisories/GHSA-7rp2-fm2h-wchj,Moderate
Twisted CRLF Injection,https://github.com/advisories/GHSA-6cc5-2vg4-cc7m,Moderate
Code Injection in PyXDG,https://github.com/advisories/GHSA-r6v3-hpxj-r8rv,High
Improper Authentication in Buildbot,https://github.com/advisories/GHSA-g86p-hgx5-2pfh,Critical
Improper Input Validation in Google TensorFlow,https://github.com/advisories/GHSA-qx2v-j445-g354,High
Improper Restriction of Operations within the Bounds of a Memory Buffer in Google TensorFlow,https://github.com/advisories/GHSA-q492-f7gr-27rp,High
Rejected CVE ID,https://github.com/advisories/GHSA-943p-xc6m-c6gr,High
NULL Pointer Dereference in Google TensorFlow,https://github.com/advisories/GHSA-mfg7-x5m7-6p8w,High
Integer Overflow or Wraparound in Google TensorFlow,https://github.com/advisories/GHSA-mw6v-crh8-8533,Critical
"XSS in jQuery as used in Drupal, Backdrop CMS, and other products",https://github.com/advisories/GHSA-6c3j-c64m-qhgq,Moderate
Improper Restriction of Operations within the Bounds of a Memory Buffer in Google TensorFlow,https://github.com/advisories/GHSA-frxx-2m33-6wcr,High
Null pointer dereference in TensorFlow leads to exploitation,https://github.com/advisories/GHSA-jfq2-rj7f-9gvf,High
Improper Input Validation in python-dbusmock,https://github.com/advisories/GHSA-74xw-82v7-hmrm,High
Improper Certificate Validation in urllib3,https://github.com/advisories/GHSA-mh33-7rrq-662w,High
Apache Airflow vulnerable to CSRF Attacks,https://github.com/advisories/GHSA-w6j4-3gh2-9f5j,High
SQLAlchemy vulnerable to SQL Injection via order_by parameter,https://github.com/advisories/GHSA-887w-45rq-vxgf,Critical
SQLAlchemy is vulnerable to SQL Injection via group_by parameter,https://github.com/advisories/GHSA-38fc-9xqv-7f7q,Critical
Ansible Path Traversal vulnerability,https://github.com/advisories/GHSA-74vq-h4q8-x6jv,Low
Apache Airflow vulnerable to Stored XSS,https://github.com/advisories/GHSA-8p7v-2jvj-v54r,Moderate
Tryton Improper Access Control,https://github.com/advisories/GHSA-f6f2-pwrj-64h3,High
Jinja2 sandbox escape via string formatting,https://github.com/advisories/GHSA-462w-v97r-4m45,High
Jinja2 sandbox escape vulnerability,https://github.com/advisories/GHSA-hj2j-77xm-mc5v,High
Jupyter Notebook open redirect vulnerability,https://github.com/advisories/GHSA-rcx2-m7jp-p9wj,Moderate
Moderate severity vulnerability that affects roundup,https://github.com/advisories/GHSA-926q-wxr6-3crq,Moderate
CoAPthon DoS due to Exceptions,https://github.com/advisories/GHSA-5xc6-fpc7-4qvg,High
CoAPthon3 vulnerable to Deserialization of Untrusted Data,https://github.com/advisories/GHSA-c6fm-rgw4-8q73,High
Open Redirect vulnerability in jupyterhub and notebook,https://github.com/advisories/GHSA-rv62-4pmj-xw6h,Moderate
splunk-sdk does not properly verify untrusted TLS server certificates,https://github.com/advisories/GHSA-f58w-649r-qjr9,Critical
Improper Input Validation python-gnupg,https://github.com/advisories/GHSA-2fch-jvg5-crf6,High
ipycache is vulnerable to Code Injection,https://github.com/advisories/GHSA-gcm4-q2pg-xw89,Critical
Exposure of Sensitive Information to an Unauthorized Actor in Apache Spark,https://github.com/advisories/GHSA-6mqq-8r44-vmjc,Moderate
Webargs mishandles concurrent JSON parsing,https://github.com/advisories/GHSA-8554-jxcw-454q,High
Apache Airflow vulnerable to Stored XSS,https://github.com/advisories/GHSA-99cv-8cvv-666c,Moderate
Uncontrolled Memory Consumption in Django,https://github.com/advisories/GHSA-wh4h-v3f2-r2pp,High
Moderate severity vulnerability that affects aioxmpp,https://github.com/advisories/GHSA-32f7-cmr3-vpjv,Moderate
Pylons Colander Denial of Service vulnerability,https://github.com/advisories/GHSA-rv95-4wxj-6fqq,High
Pyspark User Impersonation Vulnerability,https://github.com/advisories/GHSA-fvxv-9xxr-h7wj,Moderate
CRLF Injection in pypiserver,https://github.com/advisories/GHSA-mh24-7wvg-v88g,Moderate
Improper Certificate Validation in Apache Airflow,https://github.com/advisories/GHSA-77rc-x84q-pv4f,High
Cross-Site Request Forgery (CSRF) in Apache Airflow,https://github.com/advisories/GHSA-68wv-rjrm-576p,High
Apache Airflow vulnerable to XSS,https://github.com/advisories/GHSA-9gqg-3fxr-9hv7,Critical
Improper Input Validation in Apache Airflow resulting in Remote Code Execution,https://github.com/advisories/GHSA-8fg4-j562-mjrc,High
modulemd uses an unsafe function for processing externally provided data,https://github.com/advisories/GHSA-jhjh-ghwx-6h7r,Critical
Improper Input Validation in Django,https://github.com/advisories/GHSA-337x-4q8g-prc5,High
privacyIDEA Improper Input Validation vulnerability,https://github.com/advisories/GHSA-7qqv-r2q4-jxhm,High
Django vulnerable to XSS on 500 pages,https://github.com/advisories/GHSA-9r8w-6x8c-6jr9,Moderate
Django open redirect and possible XSS attack via user-supplied numeric redirect URLs,https://github.com/advisories/GHSA-37hp-765x-j95x,Moderate
Django open redirect,https://github.com/advisories/GHSA-h4hv-m4h4-mhwg,Moderate
Django denial-of-service possibility in urlize and urlizetrunc template filters,https://github.com/advisories/GHSA-r28v-mw67-m5p9,Moderate
Django Denial-of-service possibility in truncatechars_html and truncatewords_html template filters,https://github.com/advisories/GHSA-2f9x-5v75-3qv4,Low
Recurly vulnerable to SSRF,https://github.com/advisories/GHSA-38rv-5jqc-m2cv,Critical
mistune Cross-site scripting (XSS) vulnerability,https://github.com/advisories/GHSA-98gj-wwxm-cj3h,Moderate
Plone Open Redirect,https://github.com/advisories/GHSA-xvwv-6wvx-px9x,Moderate
Bleach URI Scheme Restriction Bypass,https://github.com/advisories/GHSA-m9mq-p2f9-cfqv,Critical
Moderate severity vulnerability that affects moin,https://github.com/advisories/GHSA-42fp-4hm3-j8r7,Moderate
PyYAML insecurely deserializes YAML strings leading to arbitrary code execution,https://github.com/advisories/GHSA-rprw-h62v-c2w7,Critical
sqla-yaml-fixtures is vulnerable to Code Injection,https://github.com/advisories/GHSA-2x54-j4m3-r6wx,High
